,frame,timestamp,rssi,frame_control,source_mac,core,seq_num,channel_spec,spatial_stream,chip,rssi_ma
0,0,1750559049374478,-50,8,3C:6A:D2:84:AD:40,0,55504,2ae0,0,43455c0,
1,1,1750559049384904,-50,128,3C:6A:D2:84:AD:40,0,32512,2ae0,0,43455c0,
2,2,1750559049487239,-52,128,3C:6A:D2:84:AD:40,0,32528,2ae0,0,43455c0,-50.666666666666664
3,3,1750559049589649,-50,128,3C:6A:D2:84:AD:40,0,32544,2ae0,0,43455c0,-50.666666666666664
4,4,1750559049692035,-52,128,3C:6A:D2:84:AD:40,0,32560,2ae0,0,43455c0,-51.333333333333336
5,5,1750559049794446,-52,128,3C:6A:D2:84:AD:40,0,32576,2ae0,0,43455c0,-51.333333333333336
6,6,1750559049896855,-53,128,3C:6A:D2:84:AD:40,0,32592,2ae0,0,43455c0,-52.333333333333336
7,7,1750559049999239,-52,128,3C:6A:D2:84:AD:40,0,32608,2ae0,0,43455c0,-52.333333333333336
8,8,1750559050101878,-54,128,3C:6A:D2:84:AD:40,0,32624,2ae0,0,43455c0,-53.0
9,9,1750559050204288,-57,128,3C:6A:D2:84:AD:40,0,32640,2ae0,0,43455c0,-54.333333333333336
10,10,1750559050306719,-54,128,3C:6A:D2:84:AD:40,0,32656,2ae0,0,43455c0,-55.0
11,11,1750559050408083,-53,128,3C:6A:D2:84:AD:40,0,32672,2ae0,0,43455c0,-54.666666666666664
12,12,1750559050511512,-55,128,3C:6A:D2:84:AD:40,0,32688,2ae0,0,43455c0,-54.0
13,13,1750559050614357,-57,128,3C:6A:D2:84:AD:40,0,32704,2ae0,0,43455c0,-55.0
14,14,1750559050716333,-56,128,3C:6A:D2:84:AD:40,0,32720,2ae0,0,43455c0,-56.0
15,15,1750559050818696,-60,128,3C:6A:D2:84:AD:40,0,32736,2ae0,0,43455c0,-57.666666666666664
16,16,1750559050921084,-58,128,3C:6A:D2:84:AD:40,0,32752,2ae0,0,43455c0,-58.0
17,17,1750559051023457,-55,128,3C:6A:D2:84:AD:40,0,32768,2ae0,0,43455c0,-57.666666666666664
18,18,1750559051127549,-54,128,3C:6A:D2:84:AD:40,0,32784,2ae0,0,43455c0,-55.666666666666664
19,19,1750559051228290,-53,128,3C:6A:D2:84:AD:40,0,32800,2ae0,0,43455c0,-54.0
20,20,1750559051330717,-51,128,3C:6A:D2:84:AD:40,0,32816,2ae0,0,43455c0,-52.666666666666664
21,21,1750559051433091,-52,128,3C:6A:D2:84:AD:40,0,32832,2ae0,0,43455c0,-52.0
22,22,1750559051535477,-50,128,3C:6A:D2:84:AD:40,0,32848,2ae0,0,43455c0,-51.0
23,23,1750559051637849,-51,128,3C:6A:D2:84:AD:40,0,32864,2ae0,0,43455c0,-51.0
24,24,1750559051740285,-49,128,3C:6A:D2:84:AD:40,0,32880,2ae0,0,43455c0,-50.0
25,25,1750559051842875,-50,128,3C:6A:D2:84:AD:40,0,32896,2ae0,0,43455c0,-50.0
26,26,1750559051945096,-54,128,3C:6A:D2:84:AD:40,0,32912,2ae0,0,43455c0,-51.0
27,27,1750559052047513,-50,128,3C:6A:D2:84:AD:40,0,32928,2ae0,0,43455c0,-51.333333333333336
28,28,1750559052149918,-53,128,3C:6A:D2:84:AD:40,0,32944,2ae0,0,43455c0,-52.333333333333336
29,29,1750559052252361,-54,128,3C:6A:D2:84:AD:40,0,32960,2ae0,0,43455c0,-52.333333333333336
30,30,1750559052354695,-52,128,3C:6A:D2:84:AD:40,0,32976,2ae0,0,43455c0,-53.0
31,31,1750559052457112,-54,128,3C:6A:D2:84:AD:40,0,32992,2ae0,0,43455c0,-53.333333333333336
32,32,1750559052559509,-54,128,3C:6A:D2:84:AD:40,0,33008,2ae0,0,43455c0,-53.333333333333336
33,33,1750559052661977,-54,128,3C:6A:D2:84:AD:40,0,33024,2ae0,0,43455c0,-54.0
34,34,1750559052667973,-54,8,3C:6A:D2:84:AD:40,0,55520,2ae0,0,43455c0,-54.0
35,35,1750559052669537,-54,8,3C:6A:D2:84:AD:40,0,55536,2ae0,0,43455c0,-54.0
36,36,1750559052717708,-53,8,3C:6A:D2:84:AD:40,0,55552,2ae0,0,43455c0,-53.666666666666664
37,37,1750559052730718,-52,8,3C:6A:D2:84:AD:40,0,55568,2ae0,0,43455c0,-53.0
38,38,1750559052734352,-52,8,3C:6A:D2:84:AD:40,0,55584,2ae0,0,43455c0,-52.333333333333336
39,39,1750559052735891,-52,8,3C:6A:D2:84:AD:40,0,55600,2ae0,0,43455c0,-52.0
40,40,1750559052764562,-55,128,3C:6A:D2:84:AD:40,0,33040,2ae0,0,43455c0,-53.0
41,41,1750559052768457,-55,8,3C:6A:D2:84:AD:40,0,55616,2ae0,0,43455c0,-54.0
42,42,1750559052819324,-55,8,3C:6A:D2:84:AD:40,0,55632,2ae0,0,43455c0,-55.0
43,43,1750559052866707,-56,128,3C:6A:D2:84:AD:40,0,33056,2ae0,0,43455c0,-55.333333333333336
44,44,1750559052871804,-55,8,3C:6A:D2:84:AD:40,0,55648,2ae0,0,43455c0,-55.333333333333336
45,45,1750559052919082,-56,8,3C:6A:D2:84:AD:40,0,55664,2ae0,0,43455c0,-55.666666666666664
46,46,1750559052945515,-54,8,3C:6A:D2:84:AD:40,0,55680,2ae0,0,43455c0,-55.0
47,47,1750559052947955,-54,8,3C:6A:D2:84:AD:40,0,55696,2ae0,0,43455c0,-54.666666666666664
48,48,1750559052969038,-54,128,3C:6A:D2:84:AD:40,0,33072,2ae0,0,43455c0,-54.0
49,49,1750559052972493,-54,8,3C:6A:D2:84:AD:40,0,55712,2ae0,0,43455c0,-54.0
50,50,1750559053024560,-55,8,3C:6A:D2:84:AD:40,0,55728,2ae0,0,43455c0,-54.333333333333336
51,51,1750559053068376,-54,8,3C:6A:D2:84:AD:40,0,55744,2ae0,0,43455c0,-54.333333333333336
52,52,1750559053071513,-54,128,3C:6A:D2:84:AD:40,0,33088,2ae0,0,43455c0,-54.333333333333336
53,53,1750559053117075,-58,8,3C:6A:D2:84:AD:40,0,55760,2ae0,0,43455c0,-55.333333333333336
54,54,1750559053168347,-54,8,3C:6A:D2:84:AD:40,0,55776,2ae0,0,43455c0,-55.333333333333336
55,55,1750559053173226,-55,128,3C:6A:D2:84:AD:40,0,33104,2ae0,0,43455c0,-55.666666666666664
56,56,1750559053203483,-54,8,3C:6A:D2:84:AD:40,0,55792,2ae0,0,43455c0,-54.333333333333336
57,57,1750559053204299,-54,8,3C:6A:D2:84:AD:40,0,55824,2ae0,0,43455c0,-54.333333333333336
58,58,1750559053276518,-56,128,3C:6A:D2:84:AD:40,0,33120,2ae0,0,43455c0,-54.666666666666664
59,59,1750559053377636,-53,128,3C:6A:D2:84:AD:40,0,33136,2ae0,0,43455c0,-54.333333333333336
60,60,1750559053480070,-53,128,3C:6A:D2:84:AD:40,0,33152,2ae0,0,43455c0,-54.0
61,61,1750559053583532,-50,128,3C:6A:D2:84:AD:40,0,33168,2ae0,0,43455c0,-52.0
62,62,1750559053685441,-52,128,3C:6A:D2:84:AD:40,0,33184,2ae0,0,43455c0,-51.666666666666664
63,63,1750559053788308,-55,128,3C:6A:D2:84:AD:40,0,33200,2ae0,0,43455c0,-52.333333333333336
64,64,1750559053890478,-53,128,3C:6A:D2:84:AD:40,0,33216,2ae0,0,43455c0,-53.333333333333336
65,65,1750559053992875,-54,128,3C:6A:D2:84:AD:40,0,33232,2ae0,0,43455c0,-54.0
66,66,1750559054097591,-56,128,3C:6A:D2:84:AD:40,0,33248,2ae0,0,43455c0,-54.333333333333336
67,67,1750559054197940,-52,128,3C:6A:D2:84:AD:40,0,33264,2ae0,0,43455c0,-54.0
68,68,1750559054300610,-56,128,3C:6A:D2:84:AD:40,0,33280,2ae0,0,43455c0,-54.666666666666664
69,69,1750559054402564,-56,128,3C:6A:D2:84:AD:40,0,33296,2ae0,0,43455c0,-54.666666666666664
70,70,1750559054504109,-53,128,3C:6A:D2:84:AD:40,0,33312,2ae0,0,43455c0,-55.0
71,71,1750559054607548,-51,128,3C:6A:D2:84:AD:40,0,33328,2ae0,0,43455c0,-53.333333333333336
72,72,1750559054709938,-55,128,3C:6A:D2:84:AD:40,0,33344,2ae0,0,43455c0,-53.0
73,73,1750559054812387,-55,128,3C:6A:D2:84:AD:40,0,33360,2ae0,0,43455c0,-53.666666666666664
74,74,1750559054914739,-52,128,3C:6A:D2:84:AD:40,0,33376,2ae0,0,43455c0,-54.0
75,75,1750559055017159,-52,128,3C:6A:D2:84:AD:40,0,33392,2ae0,0,43455c0,-53.0
76,76,1750559055118447,-55,128,3C:6A:D2:84:AD:40,0,33408,2ae0,0,43455c0,-53.0
77,77,1750559055222056,-52,128,3C:6A:D2:84:AD:40,0,33424,2ae0,0,43455c0,-53.0
78,78,1750559055324347,-58,128,3C:6A:D2:84:AD:40,0,33440,2ae0,0,43455c0,-55.0
79,79,1750559055426739,-55,128,3C:6A:D2:84:AD:40,0,33456,2ae0,0,43455c0,-55.0
80,80,1750559055529168,-55,128,3C:6A:D2:84:AD:40,0,33472,2ae0,0,43455c0,-56.0
81,81,1750559055631526,-55,128,3C:6A:D2:84:AD:40,0,33488,2ae0,0,43455c0,-55.0
82,82,1750559055736041,-54,128,3C:6A:D2:84:AD:40,0,33504,2ae0,0,43455c0,-54.666666666666664
83,83,1750559055836399,-51,128,3C:6A:D2:84:AD:40,0,33520,2ae0,0,43455c0,-53.333333333333336
84,84,1750559055938775,-51,128,3C:6A:D2:84:AD:40,0,33536,2ae0,0,43455c0,-52.0
85,85,1750559056041182,-56,128,3C:6A:D2:84:AD:40,0,33552,2ae0,0,43455c0,-52.666666666666664
86,86,1750559056143545,-54,128,3C:6A:D2:84:AD:40,0,33568,2ae0,0,43455c0,-53.666666666666664
87,87,1750559056246000,-53,128,3C:6A:D2:84:AD:40,0,33584,2ae0,0,43455c0,-54.333333333333336
88,88,1750559056348418,-54,128,3C:6A:D2:84:AD:40,0,33600,2ae0,0,43455c0,-53.666666666666664
89,89,1750559056450746,-56,128,3C:6A:D2:84:AD:40,0,33616,2ae0,0,43455c0,-54.333333333333336
90,90,1750559056553160,-54,128,3C:6A:D2:84:AD:40,0,33632,2ae0,0,43455c0,-54.666666666666664
91,91,1750559056655547,-53,128,3C:6A:D2:84:AD:40,0,33648,2ae0,0,43455c0,-54.333333333333336
92,92,1750559056757926,-54,128,3C:6A:D2:84:AD:40,0,33664,2ae0,0,43455c0,-53.666666666666664
93,93,1750559056860404,-56,128,3C:6A:D2:84:AD:40,0,33680,2ae0,0,43455c0,-54.333333333333336
94,94,1750559056962219,-55,128,3C:6A:D2:84:AD:40,0,33696,2ae0,0,43455c0,-55.0
95,95,1750559057067266,-56,128,3C:6A:D2:84:AD:40,0,33712,2ae0,0,43455c0,-55.666666666666664
96,96,1750559057167537,-55,128,3C:6A:D2:84:AD:40,0,33728,2ae0,0,43455c0,-55.333333333333336
97,97,1750559057269917,-54,128,3C:6A:D2:84:AD:40,0,33744,2ae0,0,43455c0,-55.0
98,98,1750559057372404,-56,128,3C:6A:D2:84:AD:40,0,33760,2ae0,0,43455c0,-55.0
99,99,1750559057453599,-53,8,3C:6A:D2:84:AD:40,0,55840,2ae0,0,43455c0,-54.333333333333336
100,100,1750559057474728,-53,128,3C:6A:D2:84:AD:40,0,33776,2ae0,0,43455c0,-54.0
101,101,1750559057577162,-53,128,3C:6A:D2:84:AD:40,0,33792,2ae0,0,43455c0,-53.0
102,102,1750559057679542,-54,128,3C:6A:D2:84:AD:40,0,33808,2ae0,0,43455c0,-53.333333333333336
103,103,1750559057782029,-53,128,3C:6A:D2:84:AD:40,0,33824,2ae0,0,43455c0,-53.333333333333336
104,104,1750559057884384,-52,128,3C:6A:D2:84:AD:40,0,33840,2ae0,0,43455c0,-53.0
105,105,1750559057986790,-54,128,3C:6A:D2:84:AD:40,0,33856,2ae0,0,43455c0,-53.0
106,106,1750559058088115,-53,128,3C:6A:D2:84:AD:40,0,33872,2ae0,0,43455c0,-53.0
107,107,1750559058191567,-58,128,3C:6A:D2:84:AD:40,0,33888,2ae0,0,43455c0,-55.0
108,108,1750559058293994,-60,128,3C:6A:D2:84:AD:40,0,33904,2ae0,0,43455c0,-57.0
109,109,1750559058396367,-55,128,3C:6A:D2:84:AD:40,0,33920,2ae0,0,43455c0,-57.666666666666664
110,110,1750559058498755,-64,128,3C:6A:D2:84:AD:40,0,33936,2ae0,0,43455c0,-59.666666666666664
111,111,1750559058601174,-54,128,3C:6A:D2:84:AD:40,0,33952,2ae0,0,43455c0,-57.666666666666664
112,112,1750559058703570,-61,128,3C:6A:D2:84:AD:40,0,33968,2ae0,0,43455c0,-59.666666666666664
113,113,1750559058805950,-54,128,3C:6A:D2:84:AD:40,0,33984,2ae0,0,43455c0,-56.333333333333336
114,114,1750559058908413,-55,128,3C:6A:D2:84:AD:40,0,34000,2ae0,0,43455c0,-56.666666666666664
115,115,1750559059010778,-54,128,3C:6A:D2:84:AD:40,0,34016,2ae0,0,43455c0,-54.333333333333336
116,116,1750559059112145,-55,128,3C:6A:D2:84:AD:40,0,34032,2ae0,0,43455c0,-54.666666666666664
117,117,1750559059173413,-56,8,3C:6A:D2:84:AD:40,0,55856,2ae0,0,43455c0,-55.0
118,118,1750559059215500,-56,128,3C:6A:D2:84:AD:40,0,34048,2ae0,0,43455c0,-55.666666666666664
119,119,1750559059278475,-57,8,3C:6A:D2:84:AD:40,0,55872,2ae0,0,43455c0,-56.333333333333336
120,120,1750559059319223,-58,128,3C:6A:D2:84:AD:40,0,34064,2ae0,0,43455c0,-57.0
121,121,1750559059382564,-54,8,3C:6A:D2:84:AD:40,0,55888,2ae0,0,43455c0,-56.333333333333336
122,122,1750559059420282,-51,128,3C:6A:D2:84:AD:40,0,34080,2ae0,0,43455c0,-54.333333333333336
123,123,1750559059522711,-52,128,3C:6A:D2:84:AD:40,0,34096,2ae0,0,43455c0,-52.333333333333336
124,124,1750559059625168,-50,128,3C:6A:D2:84:AD:40,0,34112,2ae0,0,43455c0,-51.0
125,125,1750559059727549,-51,128,3C:6A:D2:84:AD:40,0,34128,2ae0,0,43455c0,-51.0
126,126,1750559059828937,-52,128,3C:6A:D2:84:AD:40,0,34144,2ae0,0,43455c0,-51.0
127,127,1750559059931632,-53,128,3C:6A:D2:84:AD:40,0,34160,2ae0,0,43455c0,-52.0
128,128,1750559060034850,-52,128,3C:6A:D2:84:AD:40,0,34176,2ae0,0,43455c0,-52.333333333333336
129,129,1750559060136841,-53,128,3C:6A:D2:84:AD:40,0,34192,2ae0,0,43455c0,-52.666666666666664
130,130,1750559060239546,-53,128,3C:6A:D2:84:AD:40,0,34208,2ae0,0,43455c0,-52.666666666666664
131,131,1750559060342158,-54,128,3C:6A:D2:84:AD:40,0,34224,2ae0,0,43455c0,-53.333333333333336
132,132,1750559060444369,-49,128,3C:6A:D2:84:AD:40,0,34240,2ae0,0,43455c0,-52.0
133,133,1750559060546797,-55,128,3C:6A:D2:84:AD:40,0,34256,2ae0,0,43455c0,-52.666666666666664
134,134,1750559060649160,-54,128,3C:6A:D2:84:AD:40,0,34272,2ae0,0,43455c0,-52.666666666666664
135,135,1750559060751562,-53,128,3C:6A:D2:84:AD:40,0,34288,2ae0,0,43455c0,-54.0
136,136,1750559060854027,-54,128,3C:6A:D2:84:AD:40,0,34304,2ae0,0,43455c0,-53.666666666666664
137,137,1750559060955208,-56,128,3C:6A:D2:84:AD:40,0,34320,2ae0,0,43455c0,-54.333333333333336
138,138,1750559061058791,-51,128,3C:6A:D2:84:AD:40,0,34336,2ae0,0,43455c0,-53.666666666666664
139,139,1750559061161167,-53,128,3C:6A:D2:84:AD:40,0,34352,2ae0,0,43455c0,-53.333333333333336
140,140,1750559061263562,-57,128,3C:6A:D2:84:AD:40,0,34368,2ae0,0,43455c0,-53.666666666666664
141,141,1750559061366069,-53,128,3C:6A:D2:84:AD:40,0,34384,2ae0,0,43455c0,-54.333333333333336
142,142,1750559061468375,-54,128,3C:6A:D2:84:AD:40,0,34400,2ae0,0,43455c0,-54.666666666666664
143,143,1750559061569700,-53,128,3C:6A:D2:84:AD:40,0,34416,2ae0,0,43455c0,-53.333333333333336
144,144,1750559061673202,-55,128,3C:6A:D2:84:AD:40,0,34432,2ae0,0,43455c0,-54.0
145,145,1750559061775562,-53,128,3C:6A:D2:84:AD:40,0,34448,2ae0,0,43455c0,-53.666666666666664
146,146,1750559061878028,-54,128,3C:6A:D2:84:AD:40,0,34464,2ae0,0,43455c0,-54.0
147,147,1750559061980412,-53,128,3C:6A:D2:84:AD:40,0,34480,2ae0,0,43455c0,-53.333333333333336
148,148,1750559062082798,-53,128,3C:6A:D2:84:AD:40,0,34496,2ae0,0,43455c0,-53.333333333333336
149,149,1750559062185208,-52,128,3C:6A:D2:84:AD:40,0,34512,2ae0,0,43455c0,-52.666666666666664
150,150,1750559062286443,-53,128,3C:6A:D2:84:AD:40,0,34528,2ae0,0,43455c0,-52.666666666666664
151,151,1750559062389997,-53,128,3C:6A:D2:84:AD:40,0,34544,2ae0,0,43455c0,-52.666666666666664
152,152,1750559062492406,-52,128,3C:6A:D2:84:AD:40,0,34560,2ae0,0,43455c0,-52.666666666666664
153,153,1750559062594761,-52,128,3C:6A:D2:84:AD:40,0,34576,2ae0,0,43455c0,-52.333333333333336
154,154,1750559062697205,-53,128,3C:6A:D2:84:AD:40,0,34592,2ae0,0,43455c0,-52.333333333333336
155,155,1750559062799631,-53,128,3C:6A:D2:84:AD:40,0,34608,2ae0,0,43455c0,-52.666666666666664
156,156,1750559062902058,-54,128,3C:6A:D2:84:AD:40,0,34624,2ae0,0,43455c0,-53.333333333333336
157,157,1750559063004409,-54,128,3C:6A:D2:84:AD:40,0,34640,2ae0,0,43455c0,-53.666666666666664
158,158,1750559063106805,-50,128,3C:6A:D2:84:AD:40,0,34656,2ae0,0,43455c0,-52.666666666666664
159,159,1750559063208951,-51,128,3C:6A:D2:84:AD:40,0,34672,2ae0,0,43455c0,-51.666666666666664
160,160,1750559063310613,-51,128,3C:6A:D2:84:AD:40,0,34688,2ae0,0,43455c0,-50.666666666666664
161,161,1750559063414047,-52,128,3C:6A:D2:84:AD:40,0,34704,2ae0,0,43455c0,-51.333333333333336
162,162,1750559063516429,-55,128,3C:6A:D2:84:AD:40,0,34720,2ae0,0,43455c0,-52.666666666666664
163,163,1750559063618828,-53,128,3C:6A:D2:84:AD:40,0,34736,2ae0,0,43455c0,-53.333333333333336
164,164,1750559063721184,-54,128,3C:6A:D2:84:AD:40,0,34752,2ae0,0,43455c0,-54.0
165,165,1750559063823676,-51,128,3C:6A:D2:84:AD:40,0,34768,2ae0,0,43455c0,-52.666666666666664
166,166,1750559063926048,-55,128,3C:6A:D2:84:AD:40,0,34784,2ae0,0,43455c0,-53.333333333333336
167,167,1750559064028458,-52,128,3C:6A:D2:84:AD:40,0,34800,2ae0,0,43455c0,-52.666666666666664
168,168,1750559064130783,-57,128,3C:6A:D2:84:AD:40,0,34816,2ae0,0,43455c0,-54.666666666666664
169,169,1750559064233271,-54,128,3C:6A:D2:84:AD:40,0,34832,2ae0,0,43455c0,-54.333333333333336
170,170,1750559064334772,-52,128,3C:6A:D2:84:AD:40,0,34848,2ae0,0,43455c0,-54.333333333333336
171,171,1750559064438043,-54,128,3C:6A:D2:84:AD:40,0,34864,2ae0,0,43455c0,-53.333333333333336
172,172,1750559064540429,-49,128,3C:6A:D2:84:AD:40,0,34880,2ae0,0,43455c0,-51.666666666666664
173,173,1750559064642695,-49,128,3C:6A:D2:84:AD:40,0,34896,2ae0,0,43455c0,-50.666666666666664
174,174,1750559064745257,-49,128,3C:6A:D2:84:AD:40,0,34912,2ae0,0,43455c0,-49.0
175,175,1750559064847660,-52,128,3C:6A:D2:84:AD:40,0,34928,2ae0,0,43455c0,-50.0
176,176,1750559064950041,-52,128,3C:6A:D2:84:AD:40,0,34944,2ae0,0,43455c0,-51.0
177,177,1750559065009494,-52,8,3C:6A:D2:84:AD:40,0,55904,2ae0,0,43455c0,-52.0
178,178,1750559065010428,-51,8,3C:6A:D2:84:AD:40,0,55936,2ae0,0,43455c0,-51.666666666666664
179,179,1750559065052443,-53,128,3C:6A:D2:84:AD:40,0,34960,2ae0,0,43455c0,-52.0
180,180,1750559065148504,-50,8,3C:6A:D2:84:AD:40,0,55952,2ae0,0,43455c0,-51.333333333333336
181,181,1750559065153839,-50,128,3C:6A:D2:84:AD:40,0,34976,2ae0,0,43455c0,-51.0
182,182,1750559065181570,-51,8,3C:6A:D2:84:AD:40,0,55968,2ae0,0,43455c0,-50.333333333333336
183,183,1750559065191937,-51,8,3C:6A:D2:84:AD:40,0,55984,2ae0,0,43455c0,-50.666666666666664
184,184,1750559065196724,-52,8,3C:6A:D2:84:AD:40,0,56000,2ae0,0,43455c0,-51.333333333333336
185,185,1750559065203908,-54,8,3C:6A:D2:84:AD:40,0,56016,2ae0,0,43455c0,-52.333333333333336
186,186,1750559065256805,-58,128,3C:6A:D2:84:AD:40,0,34992,2ae0,0,43455c0,-54.666666666666664
187,187,1750559065359634,-53,128,3C:6A:D2:84:AD:40,0,35008,2ae0,0,43455c0,-55.0
188,188,1750559065401507,-58,8,3C:6A:D2:84:AD:40,0,56032,2ae0,0,43455c0,-56.333333333333336
189,189,1750559065461931,-55,128,3C:6A:D2:84:AD:40,0,35024,2ae0,0,43455c0,-55.333333333333336
190,190,1750559065564404,-53,128,3C:6A:D2:84:AD:40,0,35040,2ae0,0,43455c0,-55.333333333333336
191,191,1750559065584270,-55,8,3C:6A:D2:84:AD:40,0,56048,2ae0,0,43455c0,-54.333333333333336
192,192,1750559065651343,-56,8,3C:6A:D2:84:AD:40,0,56064,2ae0,0,43455c0,-54.666666666666664
193,193,1750559065666767,-56,128,3C:6A:D2:84:AD:40,0,35056,2ae0,0,43455c0,-55.666666666666664
194,194,1750559065715196,-53,8,3C:6A:D2:84:AD:40,0,56080,2ae0,0,43455c0,-55.0
195,195,1750559065726689,-53,8,3C:6A:D2:84:AD:40,0,56096,2ae0,0,43455c0,-54.0
196,196,1750559065769227,-57,128,3C:6A:D2:84:AD:40,0,35072,2ae0,0,43455c0,-54.333333333333336
197,197,1750559065783183,-58,8,3C:6A:D2:84:AD:40,0,56112,2ae0,0,43455c0,-56.0
198,198,1750559065829153,-53,8,3C:6A:D2:84:AD:40,0,56128,2ae0,0,43455c0,-56.0
199,199,1750559065871564,-53,128,3C:6A:D2:84:AD:40,0,35088,2ae0,0,43455c0,-54.666666666666664
